id,title,company,location,region,description,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,created,redirect_url,query,collected_at
5804875608,Senior Machine Learning Engineer,Tripledot Studios,"London, UK",London,"Who are we? Tripledot Studios is one of the largest independent mobile games companies in the world. We are a multi-award-winning organisation, with a global 2,500 strong team across 12 studios. Our expanded portfolio includes some of the biggest titles in mobile gaming, collectively reaching top chart positions around the world and engaging over 25 million daily active users. Tripledot’s guiding principle is that when people love what they do, what they do will be loved by others. We’re buildi…",52913.07,52913.07,1,,,IT Jobs,2026-07-17T13:51:19Z,https://www.adzuna.co.uk/jobs/details/5804875608?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033111+00:00
5717296508,Principal Machine Learning Engineer,Bjak,"London, UK",London,"About A1 There are over 5 billion users using basic applications today such email, notes, tasks that are not AI-native. Our mission is to build a proactive smart assistant for everyday users to bring intelligence to conversations, errands, organising and workflows, with minimal prompting. Our product focuses on achieving high reliability for long-running workflows, persistent context, and real-world task completion. The system must handle multi-step reasoning, interact with external tools, and …",106863.91,106863.91,1,,full_time,Engineering Jobs,2026-05-02T21:51:31Z,https://www.adzuna.co.uk/jobs/details/5717296508?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033116+00:00
5794244799,"Machine Learning Engineer, ADAS",Wayve,"London, UK",London,"About us Founded in 2017, Wayve is the leading developer of Embodied AI technology. Our advanced AI software and foundation models enable vehicles to perceive, understand, and navigate any complex environment, enhancing the usability and safety of automated driving systems. Our vision is to create autonomy that propels the world forward. Our intelligent, mapless, and hardware-agnostic AI products are designed for automakers, accelerating the transition from assisted to automated driving. In our…",53285.37,53285.37,1,,,Engineering Jobs,2026-07-09T16:25:36Z,https://www.adzuna.co.uk/jobs/details/5794244799?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033121+00:00
5717297658,Senior Machine Learning Engineer,Bjak,"London, UK",London,"About A1 There are over 5 billion users using basic applications today such email, notes, tasks that are not AI-native. Our mission is to build a proactive smart assistant for everyday users to bring intelligence to conversations, errands, organising and workflows, with minimal prompting. Our product focuses on achieving high reliability for long-running workflows, persistent context, and real-world task completion. The system must handle multi-step reasoning, interact with external tools, and …",55998.53,55998.53,1,,full_time,IT Jobs,2026-05-02T21:52:21Z,https://www.adzuna.co.uk/jobs/details/5717297658?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033127+00:00
5805596045,Senior Machine Learning Engineer (Recommendations),ASOS,"London, UK",London,"Job Description We're looking for a Senior Machine Learning Engineer, with expertise in Machine Learning and Deep Learning to join our Search & Recommendations team , where we build the machine learning systems that help millions of customers discover products every day. From personalised recommendations and product ranking to emerging AI-powered styling experiences, our work sits at the heart of the customer journey and directly influences how customers explore and shop on ASOS. Our recommenda…",52817.33,52817.33,1,,,IT Jobs,2026-07-18T02:28:45Z,https://www.adzuna.co.uk/jobs/details/5805596045?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033132+00:00
5406917722,Machine Learning Engineer - Customer Solutions,Unitary,UK,UK,The company We are a rapidly growing startup developing solutions that blend human expertise and AI agents to handle manual customer and marketplace operations tasks. Our unique approach combines the strengths of human expertise (high accuracy and nuanced decision-making) with the advantages of AI automation (speed and cost efficiency). This cutting-edge technology helps businesses solve real-world challenges in trust & safety and beyond without complex technical integration. We believe in an o…,90000.0,110000.0,0,,full_time,IT Jobs,2025-09-19T14:04:43Z,https://www.adzuna.co.uk/jobs/details/5406917722?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033137+00:00
5587829333,"Lead Machine Learning Engineer, AI",Zaizi,"Cheltenham, Gloucestershire",South West England,"Work on exciting public sector projects and make a positive difference in people’s lives. At Zaizi, we thrive on solving complex challenges through creative thinking and the latest tools and tech. As a Machine Learning Engineer,AI, you’ll be responsible for researching, developing, and testing new AI algorithms, models, and technologies that businesses can use to automate tasks and gain insights from their data. Key responsibilities include building complex models, designing and managing MLOps …",75000.0,75000.0,0,,full_time,IT Jobs,2026-01-16T15:16:07Z,https://www.adzuna.co.uk/jobs/details/5587829333?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033142+00:00
5808134384,"Graduate Machine Learning Engineer, AI",Zaizi,"Cheltenham, Gloucestershire",South West England,"Work on exciting public sector projects and make a positive difference in people’s lives. At Zaizi, we thrive on solving complex challenges through creative thinking and the latest tools and tech. As a Graduate Machine Learning Engineer, you’ll start building the skills to research machine learning models and evaluate how they can be applied within our specialist domain, working alongside and learning from a small team who deliver AI capabilities for the UK government. You'll be curious about a…",40000.0,40000.0,0,,,Graduate Jobs,2026-07-20T14:01:46Z,https://www.adzuna.co.uk/jobs/details/5808134384?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033147+00:00
5494034971,AI Engineer / Machine Learning Engineer,SmartAssets,"London, UK",London,"SmartAssets is on the lookout for an experienced and innovative Lead AI Engineer to join our dynamic team. In this role, you will take a leadership position in developing and optimizing AI-driven features, guiding junior engineers, and ensuring the robustness and scalability of our AI solutions. You will play a pivotal role in shaping our platform's future by leading new projects and enhancing existing functionalities. About SmartAssets: Incubated within the Stagwell Marketing Cloud, our AI pla…",64538.91,64538.91,1,contract,full_time,IT Jobs,2025-11-13T15:04:14Z,https://www.adzuna.co.uk/jobs/details/5494034971?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033152+00:00
5756445929,Machine Learning Engineer (Computer Vision),Platform Recruitment,"Farringdon, Central London",London,"Job Title: Machine Learning Engineer (Computer Vision) Location: London Salary: Up to £160,000 (DOE) We are looking for a Machine Learning Engineer with experience in Computer Vision to join a growing engineering team developing machine learning solutions for complex real-world environments. This role would suit someone with a strong technical background who enjoys taking models from research through to deployment and working closely with engineers, data scientists, and domain experts. The Role…",80000.0,160000.0,0,,full_time,IT Jobs,2026-06-08T19:24:43Z,https://www.adzuna.co.uk/jobs/details/5756445929?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033157+00:00
5756540448,Machine Learning Engineer (Computer Vision),Platform Recruitment,"Pampisford, Cambridge",Eastern England,"Job Title: Machine Learning Engineer (Computer Vision) Location: Cambridge Salary: Up to £160,000 (DOE) We are looking for a Machine Learning Engineer with experience in Computer Vision to join a growing engineering team developing machine learning solutions for complex real-world environments. This role would suit someone with a strong technical background who enjoys taking models from research through to deployment and working closely with engineers, data scientists, and domain experts. The R…",85000.0,160000.0,0,,full_time,IT Jobs,2026-06-08T21:27:16Z,https://www.adzuna.co.uk/jobs/details/5756540448?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033162+00:00
5756445856,Machine Learning Engineer (Computer Vision),Platform Recruitment,"Wytham, Oxford",South East England,"Job Title: Machine Learning Engineer (Computer Vision) Location: Oxford Salary: Up to £160,000 (DOE) We are looking for a Machine Learning Engineer with experience in Computer Vision to join a growing engineering team developing machine learning solutions for complex real-world environments. This role would suit someone with a strong technical background who enjoys taking models from research through to deployment and working closely with engineers, data scientists, and domain experts. The Role…",85000.0,160000.0,0,,full_time,IT Jobs,2026-06-08T19:24:33Z,https://www.adzuna.co.uk/jobs/details/5756445856?utm_medium=api&utm_source=68afd3e1,machine learning engineer,2026-08-01T13:28:21.033167+00:00
